,ind,lon,lat,hs
11790,11790,323.5025,-38.50009,2.2032378978632625
11791,11791,324.4995,-38.50009,2.436691683130856
11792,11792,325.50204,-38.50009,2.3835534006669046
11793,11793,326.49908,-38.50009,2.373725406641413
11794,11794,327.5016,-38.50009,2.418639747905187
11795,11795,328.49866,-38.50009,2.3131370836595875
11796,11796,329.50116,-38.50009,2.1400699696627017
11797,11797,330.4982,-38.50009,2.2731340928004062
11798,11798,331.50073,-38.50009,2.2555513809358363
11799,11799,332.49774,-38.50009,2.2650367142257966
11800,11800,333.50027,-38.50009,2.2393063451970074
11801,11801,334.4973,-38.50009,2.2075309908213234
11802,11802,335.49982,-38.50009,2.2385267193268503
11803,11803,336.50235,-38.50009,2.2860951765690407
11804,11804,337.4994,-38.50009,2.2749112616436173
11805,11805,338.5019,-38.50009,2.294581466453668
11806,11806,339.49896,-38.50009,2.2326159570711948
11807,11807,340.50146,-38.50009,2.3209028813918624
11808,11808,341.4985,-38.50009,2.4265152126711076
11809,11809,342.50104,-38.50009,2.4508864548559455
11810,11810,343.49805,-38.50009,2.5278568939323174
11811,11811,344.50058,-38.50009,2.6275947937958875
11812,11812,345.49762,-38.50009,2.615879302917073
11813,11813,346.50012,-38.50009,2.619649093180974
11814,11814,347.50266,-38.50009,2.623638193264465
11815,11815,348.4997,-38.50009,2.6640218574907775
11816,11816,349.5022,-38.50009,2.8254098708156086
11817,11817,350.49927,-38.50009,2.8998216537233397
11818,11818,351.50177,-38.50009,3.0661463563018714
11819,11819,352.4988,-38.50009,3.1648277119691963
11820,11820,353.50134,-38.50009,3.250951549554462
11821,11821,354.49835,-38.50009,3.368842751477364
11822,11822,355.5009,-38.50009,3.566524907152961
11823,11823,356.49792,-38.50009,3.640631148453605
11824,11824,357.50043,-38.50009,3.683590637076867
11825,11825,358.4975,-38.50009,3.830548747385042
11826,11826,359.5,-38.50009,3.946986164651514
11827,11827,0.5,-37.500275,3.836157434141142
11828,11828,1.5025177,-37.500275,3.738276388771995
11829,11829,2.4995575,-37.500275,3.7127739067928425
11830,11830,3.5020752,-37.500275,3.6366970024420353
11831,11831,4.499115,-37.500275,3.61330898274326
11832,11832,5.5016327,-37.500275,3.594237546073614
11833,11833,6.4986725,-37.500275,3.545188057765343
11834,11834,7.50119,-37.500275,3.3470691103598926
11835,11835,8.49823,-37.500275,3.228039644108682
11836,11836,9.500748,-37.500275,3.2829053721133925
11837,11837,10.497787,-37.500275,3.2583141042784387
11838,11838,11.500305,-37.500275,3.3817165447277815
11839,11839,12.497345,-37.500275,4.079371334535391
11840,11840,13.499863,-37.500275,3.8763572306691687
11841,11841,14.50238,-37.500275,3.452003035937341
11842,11842,15.49942,-37.500275,3.4998649487952465
11843,11843,16.501938,-37.500275,3.6002299699189035
11844,11844,17.498978,-37.500275,3.607617048687865
11845,11845,18.501495,-37.500275,3.6793680272607054
11846,11846,19.498535,-37.500275,3.8294994432444605
11847,11847,20.501053,-37.500275,4.084441336883744
11848,11848,21.498093,-37.500275,3.633773190642075
11849,11849,22.50061,-37.500275,3.3243164067557887
11850,11850,23.49765,-37.500275,3.37975512390215
11851,11851,24.500168,-37.500275,3.1031972262573135
11852,11852,25.502686,-37.500275,2.9356319412817156
11853,11853,26.499725,-37.500275,3.3821555220675754
11854,11854,27.502243,-37.500275,3.687599366004793
11855,11855,28.499283,-37.500275,3.9749887689977843
11856,11856,29.5018,-37.500275,4.429252652072826
11857,11857,30.49884,-37.500275,4.197030693968098
11858,11858,31.501358,-37.500275,4.164550471648129
11859,11859,32.498398,-37.500275,3.8799150921369594
11860,11860,33.500916,-37.500275,3.6397582927549585
11861,11861,34.497955,-37.500275,3.4553883264952554
11862,11862,35.500473,-37.500275,3.4385330199597886
11863,11863,36.497513,-37.500275,3.1829712398903793
11864,11864,37.50003,-37.500275,2.9553767995207365
11865,11865,38.50255,-37.500275,2.4033804959297815
11866,11866,39.499588,-37.500275,1.8851252220090038
11867,11867,40.502106,-37.500275,1.4953195788258336
11868,11868,41.499146,-37.500275,1.5012401159858313
11869,11869,42.501663,-37.500275,1.671825334714224
11870,11870,43.498703,-37.500275,1.7873939461893393
11871,11871,44.50122,-37.500275,1.8130255704740996
11872,11872,45.49826,-37.500275,1.7463313097961481
11873,11873,46.50078,-37.500275,1.693609643697927
11874,11874,47.497818,-37.500275,1.6287452178721311
11875,11875,48.500336,-37.500275,1.5629379673458583
11876,11876,49.497375,-37.500275,1.5836059407023781
11877,11877,50.499893,-37.500275,1.6460323085844253
11878,11878,51.50241,-37.500275,1.7393889441453847
11879,11879,52.49945,-37.500275,1.8250462121043023
11880,11880,53.50197,-37.500275,1.9155701428065097
11881,11881,54.49901,-37.500275,1.9973096794271872
11882,11882,55.501526,-37.500275,2.101662172685598
11883,11883,56.498566,-37.500275,2.24035231787998
11884,11884,57.501083,-37.500275,2.394447115851768
11885,11885,58.498123,-37.500275,2.3476398983193953
11886,11886,59.50064,-37.500275,2.549536437137553
11887,11887,60.49768,-37.500275,2.718713977199217
11888,11888,61.5002,-37.500275,2.751529379714035
11889,11889,62.502716,-37.500275,2.6511292607402734
11890,11890,63.499756,-37.500275,2.7061486213733494
11891,11891,64.50227,-37.500275,2.7554827655936784
11892,11892,65.49931,-37.500275,2.8346765989452822
11893,11893,66.50183,-37.500275,2.8135789703190364
11894,11894,67.49887,-37.500275,2.7092127750592665
11895,11895,68.50139,-37.500275,2.442923425813104
11896,11896,69.49843,-37.500275,2.180414708051885
11897,11897,70.500946,-37.500275,2.0519299442322443
11898,11898,71.497986,-37.500275,2.051398107827108
11899,11899,72.5005,-37.500275,2.035275308445351
11900,11900,73.49754,-37.500275,2.0119232859769856
11901,11901,74.50006,-37.500275,1.9090520307727983
11902,11902,75.50258,-37.500275,1.9490698666570878
11903,11903,76.49962,-37.500275,2.1090008395442057
11904,11904,77.50214,-37.500275,2.170271188941307
11905,11905,78.499176,-37.500275,2.2297165585673375
11906,11906,79.50169,-37.500275,2.3511131530598153
11907,11907,80.49873,-37.500275,2.440864990408986
11908,11908,81.50125,-37.500275,2.3584925934289522
11909,11909,82.49829,-37.500275,2.4742765783351044
11910,11910,83.50081,-37.500275,2.581107850049189
11911,11911,84.49785,-37.500275,2.5770720387039456
11912,11912,85.50037,-37.500275,2.5898113769285764
11913,11913,86.497406,-37.500275,2.69881240255706
11914,11914,87.49992,-37.500275,2.8385343925828925
11915,11915,88.50244,-37.500275,2.8197352823891197
11916,11916,89.49948,-37.500275,2.9047149074891534
11917,11917,90.502,-37.500275,2.9278350791057797
11918,11918,91.49904,-37.500275,2.8815658325843523
11919,11919,92.50156,-37.500275,2.9134110189087314
11920,11920,93.4986,-37.500275,2.84120498225939
11921,11921,94.501114,-37.500275,2.8037422580477434
11922,11922,95.49815,-37.500275,2.736547659233142
11923,11923,96.50067,-37.500275,2.8451317305801296
11924,11924,97.49771,-37.500275,2.7445292867288504
11925,11925,98.50023,-37.500275,2.694136101218589
11926,11926,99.49727,-37.500275,2.684217953701416
11927,11927,100.49979,-37.500275,2.60138013897326
11928,11928,101.502304,-37.500275,2.5604429469148555
11929,11929,102.499344,-37.500275,2.4384696079237953
11930,11930,103.50186,-37.500275,2.640453568130098
11931,11931,104.4989,-37.500275,2.6775691856021893
11932,11932,105.50142,-37.500275,2.555891936747229
11933,11933,106.49846,-37.500275,2.4490911191309777
11934,11934,107.50098,-37.500275,2.2483385660269763
11935,11935,108.49802,-37.500275,2.258536828086745
11936,11936,109.500534,-37.500275,2.262945624567273
11937,11937,110.497574,-37.500275,2.2166930381988132
11938,11938,111.50009,-37.500275,2.024188306975073
11939,11939,112.50261,-37.500275,1.8751581986562635
11940,11940,113.49965,-37.500275,1.953593539311019
11941,11941,114.50217,-37.500275,2.0766968328864586
11942,11942,115.49921,-37.500275,2.1647968689823642
11943,11943,116.501724,-37.500275,2.445489983129896
11944,11944,117.498764,-37.500275,2.618353647334468
11945,11945,118.50128,-37.500275,2.887627186981697
11946,11946,119.49832,-37.500275,2.9379910671830687
11947,11947,120.50084,-37.500275,2.963736476959239
11948,11948,121.49788,-37.500275,2.763165958170272
11949,11949,122.5004,-37.500275,2.363441349872098
11950,11950,123.49744,-37.500275,2.1186741805758382
11951,11951,124.499954,-37.500275,2.2022539010962396
11952,11952,125.50247,-37.500275,2.2342157334063137
11953,11953,126.49951,-37.500275,2.2668930082182315
11954,11954,127.50203,-37.500275,2.254720430576693
11955,11955,128.49907,-37.500275,2.143865904389618
11956,11956,129.50159,-37.500275,2.1121112644730426
11957,11957,130.49863,-37.500275,2.10612054090127
11958,11958,131.50114,-37.500275,2.0342812182100967
11959,11959,132.49818,-37.500275,2.0261325176676155
11960,11960,133.5007,-37.500275,2.0642954835037806
11961,11961,134.49774,-37.500275,2.0853490172606315
11962,11962,135.50026,-37.500275,1.9391822405771746
11963,11963,136.4973,-37.500275,1.8715914402185647
11964,11964,137.49982,-37.500275,1.7700072552660169
11965,11965,138.50233,-37.500275,1.695256316161988
11966,11966,139.49937,-37.500275,1.6617484287178481
11967,11967,150.49968,-37.500275,0.901908659856316
11968,11968,151.5022,-37.500275,1.0808824824710461
11969,11969,152.49924,-37.500275,1.1275120232953633
11970,11970,153.50175,-37.500275,1.2275095689068098
11971,11971,154.4988,-37.500275,1.3919368664434406
11972,11972,155.50131,-37.500275,1.3673715261906572
11973,11973,156.49835,-37.500275,1.4326767867455352
11974,11974,157.50087,-37.500275,1.6923530411325243
11975,11975,158.49791,-37.500275,1.7416883885023986
11976,11976,159.50043,-37.500275,1.8282681790465445
11977,11977,160.49747,-37.500275,2.0770357672044852
11978,11978,161.49998,-37.500275,2.358935261782004
11979,11979,162.5025,-37.500275,2.534981300854089
11980,11980,163.49954,-37.500275,2.7623595001675665
11981,11981,164.50206,-37.500275,2.847102504717277
11982,11982,165.4991,-37.500275,2.9933070333015586
11983,11983,166.50162,-37.500275,3.1224014102983397
11984,11984,167.49866,-37.500275,3.0771711480510153
11985,11985,168.50117,-37.500275,3.174189093516715
11986,11986,169.49821,-37.500275,3.2859543826752953
11987,11987,170.50073,-37.500275,3.2371198176507665
11988,11988,171.49777,-37.500275,3.4615817506401756
11989,11989,172.50029,-37.500275,2.6677116457225147
11990,11990,173.49733,-37.500275,2.1470976300580222
11991,11991,174.49985,-37.500275,1.6647655743210212
11992,11992,176.4994,-37.500275,2.1067156158036675
11993,11993,177.50192,-37.500275,2.201963343531789
11994,11994,178.49896,-37.500275,2.287234325347389
11995,11995,179.50148,-37.500275,2.4678415123260793
11996,11996,180.49852,-37.500275,2.6121440512068435
11997,11997,181.50104,-37.500275,2.7093625141816795
11998,11998,182.49808,-37.500275,2.693516804898995
11999,11999,183.5006,-37.500275,2.499124764507674
12000,12000,184.49763,-37.500275,2.3628384882754507
12001,12001,185.50015,-37.500275,2.1889401191755713
12002,12002,186.50267,-37.500275,2.0467708217893406
12003,12003,187.49971,-37.500275,1.9601886041220458
12004,12004,188.50223,-37.500275,1.8779806586299923
12005,12005,189.49927,-37.500275,1.9328165664153492
12006,12006,190.50179,-37.500275,1.9984986991642302
12007,12007,191.49883,-37.500275,2.011248663698761
12008,12008,192.50134,-37.500275,2.0566825288058324
12009,12009,193.49838,-37.500275,2.136069439247594
12010,12010,194.5009,-37.500275,2.2424386466191777
12011,12011,195.49794,-37.500275,2.2373430832092747
12012,12012,196.50046,-37.500275,2.3147992110612488
12013,12013,197.4975,-37.500275,2.334365248693188
12014,12014,198.50002,-37.500275,2.3420903727472906
12015,12015,199.50253,-37.500275,2.4148037131503304
12016,12016,200.49957,-37.500275,2.4573239004073124
12017,12017,201.50209,-37.500275,2.5735858974936763
12018,12018,202.49913,-37.500275,2.5867597462137706
12019,12019,203.50165,-37.500275,2.619964694694684
12020,12020,204.49869,-37.500275,2.5710137577073446
12021,12021,205.5012,-37.500275,2.520632113257772
12022,12022,206.49825,-37.500275,2.529997754916024
12023,12023,207.50076,-37.500275,2.5531679646634724
12024,12024,208.4978,-37.500275,2.511367860725526
12025,12025,209.50032,-37.500275,2.4737730608319066
12026,12026,210.49736,-37.500275,2.4083042725038446
12027,12027,211.49988,-37.500275,2.3427586469723716
12028,12028,212.5024,-37.500275,2.305117779014554
12029,12029,213.49944,-37.500275,2.26629768386735
12030,12030,214.50195,-37.500275,2.272762583296786
12031,12031,215.499,-37.500275,2.297144579276488
12032,12032,216.50151,-37.500275,2.477518959756612
12033,12033,217.49855,-37.500275,2.5067988718611374
12034,12034,218.50107,-37.500275,2.5836605402808535
12035,12035,219.49811,-37.500275,2.7023413641934986
12036,12036,220.50063,-37.500275,2.8126874885234066
12037,12037,221.49767,-37.500275,2.9220614904830415
12038,12038,222.50018,-37.500275,3.0997836527535547
12039,12039,223.5027,-37.500275,2.9280896169138972
12040,12040,224.49974,-37.500275,2.9575132921054545
12041,12041,225.50226,-37.500275,3.0801196740647714
12042,12042,226.4993,-37.500275,3.326004079743343
12043,12043,227.50182,-37.500275,3.535497932694241
12044,12044,228.49886,-37.500275,3.5341102205902626
12045,12045,229.50137,-37.500275,3.5246232200887704
12046,12046,230.49841,-37.500275,3.3634212681927336
12047,12047,231.50093,-37.500275,3.188243069228978
12048,12048,232.49797,-37.500275,3.0284575963710987
12049,12049,233.50049,-37.500275,2.5720167141655224
12050,12050,234.49753,-37.500275,2.608846148602425
12051,12051,235.50005,-37.500275,2.427311321004804
12052,12052,236.50256,-37.500275,2.2402218233082243
12053,12053,237.4996,-37.500275,2.2206114482827997
12054,12054,238.50212,-37.500275,2.229153194588207
12055,12055,239.49916,-37.500275,2.113807903745575
12056,12056,240.50168,-37.500275,2.0258164936874246
12057,12057,241.49872,-37.500275,2.0284015037863488
12058,12058,242.50124,-37.500275,2.0072088724328347
12059,12059,243.49828,-37.500275,2.014642978157657
12060,12060,244.5008,-37.500275,2.047483171382333
12061,12061,245.49783,-37.500275,2.040684211940817
12062,12062,246.50035,-37.500275,2.0435927932293207
12063,12063,247.49739,-37.500275,2.077628879783799
12064,12064,248.49991,-37.500275,2.094209762852468
12065,12065,249.50243,-37.500275,2.154167520854791
12066,12066,250.49947,-37.500275,2.177610676768757
12067,12067,251.50198,-37.500275,2.1450913336050155
12068,12068,252.49902,-37.500275,2.1542089958093116
12069,12069,253.50154,-37.500275,2.136526208764068
12070,12070,254.49858,-37.500275,2.1126673259692272
12071,12071,255.5011,-37.500275,2.097966089447299
12072,12072,256.49814,-37.500275,2.116614254345703
12073,12073,257.50067,-37.500275,2.058920887163948
12074,12074,258.49768,-37.500275,1.9762008816201948
12075,12075,259.5002,-37.500275,1.9323545874086074
12076,12076,260.50275,-37.500275,1.9477965669443948
12077,12077,261.49976,-37.500275,1.962075694725206
12078,12078,262.5023,-37.500275,2.036005019498122
12079,12079,263.49933,-37.500275,2.1898593489237537
12080,12080,264.50183,-37.500275,2.165480343115948
12081,12081,265.4989,-37.500275,2.245465427301915
12082,12082,266.5014,-37.500275,2.0857021727522116
12083,12083,267.49844,-37.500275,1.9710078657681651
12084,12084,268.50098,-37.500275,1.967273297029282
12085,12085,269.498,-37.500275,1.968924185483261
12086,12086,270.50052,-37.500275,2.108075667846705
12087,12087,271.49756,-37.500275,1.9917401994004689
12088,12088,272.50006,-37.500275,1.9676435555367187
12089,12089,273.5026,-37.500275,2.000628060586799
12090,12090,274.49963,-37.500275,1.8895587873741546
12091,12091,275.50214,-37.500275,1.8709211369129037
12092,12092,276.4992,-37.500275,1.8968352398228912
12093,12093,277.5017,-37.500275,1.8766488654182178
12094,12094,278.49875,-37.500275,1.7987550797410212
12095,12095,279.50128,-37.500275,1.870165578826506
12096,12096,280.4983,-37.500275,1.9785127359250547
12097,12097,281.50082,-37.500275,2.005129414420023
12098,12098,282.49786,-37.500275,2.0582488559820935
12099,12099,283.50037,-37.500275,2.0400700417225064
12100,12100,284.49744,-37.500275,2.2434610245916677
12101,12101,285.49994,-37.500275,2.220695167640957
12102,12102,303.50143,-37.500275,0.8912307116944671
12103,12103,304.49847,-37.500275,1.0109898854646588
12104,12104,305.50098,-37.500275,1.0246775956031826
12105,12105,306.49805,-37.500275,1.1982985199849845
12106,12106,307.50055,-37.500275,1.1453082360077933
12107,12107,308.4976,-37.500275,1.0915507774893338
12108,12108,309.50012,-37.500275,0.9436188492675697
12109,12109,310.50262,-37.500275,1.1679611642533223
12110,12110,311.49966,-37.500275,1.1578819558363564
12111,12111,312.5022,-37.500275,1.175584745733585
12112,12112,313.4992,-37.500275,1.22112308786919
12113,12113,314.50174,-37.500275,1.3480978766575138
12114,12114,315.49878,-37.500275,1.5824452540461886
12115,12115,316.50128,-37.500275,1.8580207917256137
12116,12116,317.49835,-37.500275,1.8354509800392043
12117,12117,318.50085,-37.500275,1.9420147335807099
12118,12118,319.4979,-37.500275,1.9973671131952466
12119,12119,320.50043,-37.500275,1.9936824203465164
12120,12120,321.49744,-37.500275,2.146052461453164
12121,12121,322.49997,-37.500275,2.2011545029256
12122,12122,323.5025,-37.500275,2.146379115100924
12123,12123,324.4995,-37.500275,2.180365072985254
12124,12124,325.50204,-37.500275,2.31262933127976
12125,12125,326.49908,-37.500275,2.3349840137747226
12126,12126,327.5016,-37.500275,2.328790893874489
12127,12127,328.49866,-37.500275,2.3104904365093692
12128,12128,329.50116,-37.500275,2.1559243661755074
12129,12129,330.4982,-37.500275,2.128847286643412
12130,12130,331.50073,-37.500275,2.1742560028700773
12131,12131,332.49774,-37.500275,2.150251621710309
12132,12132,333.50027,-37.500275,2.197294802479748
12133,12133,334.4973,-37.500275,2.16347270543758
12134,12134,335.49982,-37.500275,2.2267947686165748
12135,12135,336.50235,-37.500275,2.2298133623205745
12136,12136,337.4994,-37.500275,2.3282937333743425
12137,12137,338.5019,-37.500275,2.3629852346335474
12138,12138,339.49896,-37.500275,2.356034493847336
12139,12139,340.50146,-37.500275,2.3406118246504692
12140,12140,341.4985,-37.500275,2.3312018137701065
12141,12141,342.50104,-37.500275,2.403681472097843
12142,12142,343.49805,-37.500275,2.4984122403425086
12143,12143,344.50058,-37.500275,2.5832139135080197
12144,12144,345.49762,-37.500275,2.703189657458253
12145,12145,346.50012,-37.500275,2.762789198678102
12146,12146,347.50266,-37.500275,2.7778104594756163
12147,12147,348.4997,-37.500275,2.8809625679444015
12148,12148,349.5022,-37.500275,2.9396031628425496
12149,12149,350.49927,-37.500275,3.0301996638420103
12150,12150,351.50177,-37.500275,3.1038168723850936
12151,12151,352.4988,-37.500275,3.3181876917457016
12152,12152,353.50134,-37.500275,3.4551426974164534
12153,12153,354.49835,-37.500275,3.5213329593652847
12154,12154,355.5009,-37.500275,3.5647075932073813
12155,12155,356.49792,-37.500275,3.749224095345887
12156,12156,357.50043,-37.500275,3.8358234867730068
12157,12157,358.4975,-37.500275,3.835656485838692
12158,12158,359.5,-37.500275,3.8663589482491374
12159,12159,0.5,-36.49977,3.3559094752827443
12160,12160,1.5025177,-36.49977,3.2899521447336135
12161,12161,2.4995575,-36.49977,3.177223550365399
12162,12162,3.5020752,-36.49977,3.1506425395081923
12163,12163,4.499115,-36.49977,3.0167293394947894
12164,12164,5.5016327,-36.49977,3.0777843956583837
12165,12165,6.4986725,-36.49977,3.051896196477743
12166,12166,7.50119,-36.49977,2.9945506915118885
12167,12167,8.49823,-36.49977,2.725350056563419
12168,12168,9.500748,-36.49977,2.6779325330598525
12169,12169,10.497787,-36.49977,3.0516470900596055
12170,12170,11.500305,-36.49977,3.5859203830137734
12171,12171,12.497345,-36.49977,3.2334651791886064
12172,12172,13.499863,-36.49977,3.1284709454801294
12173,12173,14.50238,-36.49977,3.249997546174113
12174,12174,15.49942,-36.49977,3.191303330910138
12175,12175,16.501938,-36.49977,3.0512862613409086
12176,12176,17.498978,-36.49977,3.056587486169356
12177,12177,18.501495,-36.49977,3.013861551029997
12178,12178,19.498535,-36.49977,3.23225127031756
12179,12179,20.501053,-36.49977,3.2011842247582964
12180,12180,21.498093,-36.49977,3.039575170096996
12181,12181,22.50061,-36.49977,3.6100425344607405
12182,12182,23.49765,-36.49977,3.2689206074976567
12183,12183,24.500168,-36.49977,3.3573778323241497
12184,12184,25.502686,-36.49977,2.9613168315306657
12185,12185,26.499725,-36.49977,3.175330585334691
12186,12186,27.502243,-36.49977,3.0209307156382414
12187,12187,28.499283,-36.49977,3.123899108546349
12188,12188,29.5018,-36.49977,3.6698233524617057
12189,12189,30.49884,-36.49977,4.024050797736325
12190,12190,31.501358,-36.49977,3.9799792459285848
12191,12191,32.498398,-36.49977,3.8284247396686806
12192,12192,33.500916,-36.49977,3.312307861801184
12193,12193,34.497955,-36.49977,2.9870521476454885
12194,12194,35.500473,-36.49977,2.7537347081902714
12195,12195,36.497513,-36.49977,2.4287859839493184
12196,12196,37.50003,-36.49977,1.9639241564881285
12197,12197,38.50255,-36.49977,1.7998217620191401
12198,12198,39.499588,-36.49977,1.7399284794133758
12199,12199,40.502106,-36.49977,1.5940343045965284
12200,12200,41.499146,-36.49977,1.5139267757940182
12201,12201,42.501663,-36.49977,1.5617977678609476
12202,12202,43.498703,-36.49977,1.6488110156273035
12203,12203,44.50122,-36.49977,1.7342115166204706
12204,12204,45.49826,-36.49977,1.6801581444103424
12205,12205,46.50078,-36.49977,1.686701706356827
12206,12206,47.497818,-36.49977,1.6278803667099933
12207,12207,48.500336,-36.49977,1.5893773477057216
12208,12208,49.497375,-36.49977,1.6463761344275565
12209,12209,50.499893,-36.49977,1.6502280090562378
12210,12210,51.50241,-36.49977,1.7632956181328958
12211,12211,52.49945,-36.49977,1.9974356115907026
12212,12212,53.50197,-36.49977,2.0842029278446
12213,12213,54.49901,-36.49977,2.120550280012087
12214,12214,55.501526,-36.49977,2.177223258060947
12215,12215,56.498566,-36.49977,2.3464164560816876
12216,12216,57.501083,-36.49977,2.611492511899884
12217,12217,58.498123,-36.49977,2.681496288861058
12218,12218,59.50064,-36.49977,2.7663020260060516
12219,12219,60.49768,-36.49977,2.73023550685855
12220,12220,61.5002,-36.49977,2.65266610481839
12221,12221,62.502716,-36.49977,2.670152636927857
12222,12222,63.499756,-36.49977,2.718910771812362
12223,12223,64.50227,-36.49977,2.7459368596097153
12224,12224,65.49931,-36.49977,2.8565163198653467
12225,12225,66.50183,-36.49977,2.870443757288721
12226,12226,67.49887,-36.49977,2.7599313937370007
12227,12227,68.50139,-36.49977,2.5023594342143842
12228,12228,69.49843,-36.49977,2.2504205632562506
12229,12229,70.500946,-36.49977,2.1484955828347263
12230,12230,71.497986,-36.49977,2.0950801340386453
12231,12231,72.5005,-36.49977,2.017463107270815
12232,12232,73.49754,-36.49977,1.9932025929922201
12233,12233,74.50006,-36.49977,1.9644876238136628
12234,12234,75.50258,-36.49977,1.9993804574676708
12235,12235,76.49962,-36.49977,2.0483753103267675
12236,12236,77.50214,-36.49977,2.1556877870342968
12237,12237,78.499176,-36.49977,2.207815312512747
12238,12238,79.50169,-36.49977,2.2542455560764103
12239,12239,80.49873,-36.49977,2.3887154261201142
12240,12240,81.50125,-36.49977,2.4498300540290536
12241,12241,82.49829,-36.49977,2.5320140251680487
12242,12242,83.50081,-36.49977,2.570246760074334
12243,12243,84.49785,-36.49977,2.61049283527724
12244,12244,85.50037,-36.49977,2.5854781507795206
12245,12245,86.497406,-36.49977,2.675653649052651
12246,12246,87.49992,-36.49977,2.746687006155017
12247,12247,88.50244,-36.49977,2.687882510580925
12248,12248,89.49948,-36.49977,2.737003672410934
12249,12249,90.502,-36.49977,2.7629109086625228
12250,12250,91.49904,-36.49977,2.710869525699767
12251,12251,92.50156,-36.49977,2.7113457223559068
12252,12252,93.4986,-36.49977,2.62780835357235
12253,12253,94.501114,-36.49977,2.614369925032559
12254,12254,95.49815,-36.49977,2.5493731416879735
12255,12255,96.50067,-36.49977,2.516886352061963
12256,12256,97.49771,-36.49977,2.588126858321696
12257,12257,98.50023,-36.49977,2.4914736170033516
12258,12258,99.49727,-36.49977,2.412641318169619
12259,12259,100.49979,-36.49977,2.3560095321699484
12260,12260,101.502304,-36.49977,2.355106759288387
12261,12261,102.499344,-36.49977,2.341637208414696
12262,12262,103.50186,-36.49977,2.247138240443761
12263,12263,104.4989,-36.49977,2.3329543149727394
12264,12264,105.50142,-36.49977,2.295875633903799
12265,12265,106.49846,-36.49977,2.2068009711734478
12266,12266,107.50098,-36.49977,2.223933931922052
12267,12267,108.49802,-36.49977,2.077817705394058
12268,12268,109.500534,-36.49977,1.9810386192688714
12269,12269,110.497574,-36.49977,1.949579989432825
12270,12270,111.50009,-36.49977,2.041314378688122
12271,12271,112.50261,-36.49977,2.129720073346397
12272,12272,113.49965,-36.49977,2.241182222087539
12273,12273,114.50217,-36.49977,2.2938538832139064
12274,12274,115.49921,-36.49977,2.3492928809340934
12275,12275,116.501724,-36.49977,2.554333597574917
12276,12276,117.498764,-36.49977,2.6545598803268815
12277,12277,118.50128,-36.49977,2.81488396937002
12278,12278,119.49832,-36.49977,2.953297415502427
12279,12279,120.50084,-36.49977,2.821981006037014
12280,12280,121.49788,-36.49977,2.5608160441671797
12281,12281,122.5004,-36.49977,2.32244470912086
12282,12282,123.49744,-36.49977,2.229673861807942
12283,12283,124.499954,-36.49977,2.235753228812723
12284,12284,125.50247,-36.49977,2.2356311142121945
12285,12285,126.49951,-36.49977,2.130948958494768
12286,12286,127.50203,-36.49977,2.0983364006193046
12287,12287,128.49907,-36.49977,2.088971923003291
12288,12288,129.50159,-36.49977,2.0808235872429868
12289,12289,130.49863,-36.49977,2.0763831530598726
12290,12290,131.50114,-36.49977,2.0280109077930923
12291,12291,132.49818,-36.49977,2.002531666446009
12292,12292,133.5007,-36.49977,1.9938068068364858
12293,12293,134.49774,-36.49977,1.830400262284293
12294,12294,135.50026,-36.49977,1.7673653635230906
12295,12295,136.4973,-36.49977,1.7758481226407643
12296,12296,137.49982,-36.49977,1.6780774535765721
12297,12297,138.50233,-36.49977,1.5129537738200527
12298,12298,139.49937,-36.49977,1.2673404519493767
12299,12299,150.49968,-36.49977,1.2807226025029865
12300,12300,151.5022,-36.49977,1.2917507446850314
12301,12301,152.49924,-36.49977,1.1663428323556213
12302,12302,153.50175,-36.49977,1.1946837391968008
12303,12303,154.4988,-36.49977,1.3661488740434082
12304,12304,155.50131,-36.49977,1.4309552635932463
12305,12305,156.49835,-36.49977,1.4462520109521542
12306,12306,157.50087,-36.49977,1.6247463042683699
12307,12307,158.49791,-36.49977,1.851502092016252
12308,12308,159.50043,-36.49977,2.078427406801419
12309,12309,160.49747,-36.49977,2.114631484329213
12310,12310,161.49998,-36.49977,2.1637263139720435
12311,12311,162.5025,-36.49977,2.3538052737809307
12312,12312,163.49954,-36.49977,2.70596870775384
12313,12313,164.50206,-36.49977,2.9436840451242188
12314,12314,165.4991,-36.49977,2.9677068094354166
12315,12315,166.50162,-36.49977,3.017827303034148
12316,12316,167.49866,-36.49977,3.0945838701621544
12317,12317,168.50117,-36.49977,3.2431952270875786
12318,12318,169.49821,-36.49977,3.426179246008807
12319,12319,170.50073,-36.49977,3.4736336627085813
12320,12320,171.49777,-36.49977,3.848084790291242
12321,12321,172.50029,-36.49977,3.104956118464007
12322,12322,173.49733,-36.49977,2.455820201149429
12323,12323,175.50237,-36.49977,2.052077559787447
12324,12324,176.4994,-36.49977,2.353263955886923
12325,12325,177.50192,-36.49977,2.362252143132804
12326,12326,178.49896,-36.49977,2.333256932286881
12327,12327,179.50148,-36.49977,2.460928884347499
12328,12328,180.49852,-36.49977,2.5078313657647042
12329,12329,181.50104,-36.49977,2.626342006918436
12330,12330,182.49808,-36.49977,2.6693881285535306
12331,12331,183.5006,-36.49977,2.3412512404223143
12332,12332,184.49763,-36.49977,2.2158175951090087
12333,12333,185.50015,-36.49977,2.0506166929598195
12334,12334,186.50267,-36.49977,1.9516425164300097
